2000000   17.640625000000000        14.921875000000000       0.10000000149011612
2000000   16.984375000000000        14.500000000000000       0.20000000298023224
2000000   15.937500000000000        14.828125000000000       0.30000001192092896
2000000   15.453125000000000        14.546875000000000       0.40000000596046448
2000000   14.734375000000000        15.062500000000000       0.50000000000000000
2000000   14.781250000000000        14.578125000000000       0.60000002384185791
2000000   13.640625000000000        14.546875000000000       0.69999998807907104
2000000   14.093750000000000        14.562500000000000       0.80000001192092896
2000000   13.265625000000000        14.343750000000000       0.80000001192092896     
2000000   13.015625000000000        14.203125000000000       0.90000003576278687     
2000000   11.750000000000000        14.234375000000000        1.0000000000000000     
